filename,expected,predicted,correct,cer,wer,time_ms
DW820XY.jpg,DW820XY,DM820XY,0,0.1429,1.0,51.5
DW865MR.jpg,DW865MR,DW865MR,1,0.0,0.0,52.8
DW997GE.jpg,DW997GE,DWCDOT997CDOTGE,0,1.1429,1.0,58.9
DX146.jpg,DX146,DXCDOT148,0,1.0,1.0,55.6
DX175MG.jpg,DX175MG,10TIMES175MG,0,1.0,1.0,66.2
DX175MG_1.jpg,DX175MG,0TIMES1751100,0,1.4286,1.0,71.2
DX274LG.jpg,DX274LG,DX276LG,0,0.1429,1.0,51.7
DX286FM.jpg,DX286FM,DX286FM,1,0.0,0.0,50.9
DX522FN.jpg,DX522FN,DX522FN,1,0.0,0.0,51.1
DX598TS.jpg,DX598TS,DX598TS,1,0.0,0.0,51.3
DX623BF.jpg,DX623BF,DN62A6UF,0,0.5714,1.0,53.8
DX623BF_1.jpg,DX623BF,DX62ADF9,0,0.4286,1.0,53.9
DX672VW.jpg,DX672VW,DXR672V4,0,0.2857,1.0,54.6
DX823SV.jpg,DX823SV,DX823SV,1,0.0,0.0,51.6
DX823SV_1.jpg,DX823SV,SMILESOS1CC2CCCCC2CCNC1SMILES,0,3.8571,1.0,73.3
DX849NJ.jpg,DX849NJ,SMILESC1CC2CCCCC2NCC1SMILES,0,3.7143,1.0,70.1
DX849NJ_1.jpg,DX849NJ,DX849NJ,1,0.0,0.0,51.7
DX861CD.jpg,DX861CD,DX861CD,1,0.0,0.0,49.9
DY005KJ.jpg,DY005KJ,DY005KJ,1,0.0,0.0,51.9
DY340AV.jpg,DY340AV,013440AM,0,0.5714,1.0,54.1
DY639AG.jpg,DY639AG,DY639AG,1,0.0,0.0,51.5
DY755WF.jpg,DY755WF,DY755WF,1,0.0,0.0,51.2
DY834XX.jpg,DY834XX,DY834XX,1,0.0,0.0,51.6
DY834XX_1.jpg,DY834XX,0Y834XX,0,0.1429,1.0,52.4
DY920ES.jpg,DY920ES,DY920ES,1,0.0,0.0,52.0
DY958WN.jpg,DY958WN,DY958WH,0,0.1429,1.0,52.5
DY985JZ.jpg,DY985JZ,DY985JZ,1,0.0,0.0,51.7
DZ001HF.jpg,DZ001HF,DZ001HF,1,0.0,0.0,53.3
DZ001HF_1.jpg,DZ001HF,DZ001HF,1,0.0,0.0,52.6
DZ006WS.jpg,DZ006WS,DZ0061S,0,0.1429,1.0,54.2
DZ266EQ.jpg,DZ266EQ,DZ266EO,0,0.1429,1.0,54.0
DZ278DJ.jpg,DZ278DJ,DZ278DJ,1,0.0,0.0,53.4
DZ363PZ.jpg,DZ363PZ,DZ363PZ,1,0.0,0.0,52.6
DZ367ZT.jpg,DZ367ZT,DZ367ZT,1,0.0,0.0,52.9
DZ367ZT_1.jpg,DZ367ZT,DZ367ZT,1,0.0,0.0,53.1
DZ530GL.jpg,DZ530GL,DZ530GL,1,0.0,0.0,53.4
DZ712ES.jpg,DZ712ES,D712E3,0,0.2857,1.0,52.4
DZ712ES_1.jpg,DZ712ES,DZ712ES,1,0.0,0.0,52.8
DZ739VL.jpg,DZ739VL,0Z739VL,0,0.1429,1.0,54.1
DZ801NY.jpg,DZ801NY,DZ801NYE,0,0.1429,1.0,52.9
DZ833FA.jpg,DZ833FA,07833FA,0,0.2857,1.0,52.6
EA008YY.jpg,EA008YY,EA008YY,1,0.0,0.0,51.7
EA008YY_1.jpg,EA008YY,EA008YY,1,0.0,0.0,51.6
EA11.jpg,EA11,EALI,0,0.5,1.0,50.0
EA148LD.jpg,EA148LD,EA148LD,1,0.0,0.0,52.7
EA335WN.jpg,EA335WN,FA3351,0,0.4286,1.0,53.6
EA437L.jpg,EA437L,EA4371,0,0.1667,1.0,52.6
EA492RP.jpg,EA492RP,EA492RP,1,0.0,0.0,53.8
EA500CJ.jpg,EA500CJ,EA500CJ,1,0.0,0.0,51.3
EA514AZ.jpg,EA514AZ,EA51442,0,0.2857,1.0,52.1
EA514AZ_1.jpg,EA514AZ,EA51442,0,0.2857,1.0,52.0
EA536SV.jpg,EA536SV,EA536SV,1,0.0,0.0,52.2
EA660GA.jpg,EA660GA,EA660CA,0,0.1429,1.0,52.2
EA660GA_1.jpg,EA660GA,EA660GA,1,0.0,0.0,51.6
EA731ZQ.jpg,EA731ZQ,FAA73IZQ,0,0.4286,1.0,55.7
EA734WN.jpg,EA734WN,FAEA734WN69,0,0.5714,1.0,56.6
EB135KV.jpg,EB135KV,EB135KV,1,0.0,0.0,51.5
EB135KV_1.jpg,EB135KV,EB135KV,1,0.0,0.0,51.6
EB189WN.jpg,EB189WN,E81889HH,0,0.5714,1.0,55.8
EB232SB.jpg,EB232SB,E8232S8,0,0.2857,1.0,52.9
EB232SB_1.jpg,EB232SB,E8232SB,0,0.1429,1.0,52.9
EB466WT.jpg,EB466WT,EB466HT,0,0.1429,1.0,50.8
EB526FP.jpg,EB526FP,E8526FP,0,0.1429,1.0,52.6
EB526FP_1.jpg,EB526FP,E8526FP,0,0.1429,1.0,52.6
EB782QA.jpg,EB782QA,EB7820A,0,0.1429,1.0,52.7
EB804PB.jpg,EB804PB,E8804PB,0,0.1429,1.0,53.5
EB866KG.jpg,EB866KG,EB866KG,1,0.0,0.0,53.7
EB981KG.jpg,EB981KG,EB981KG,1,0.0,0.0,52.4
EC137RQ.jpg,EC137RQ,EC137RQ,1,0.0,0.0,52.2
EC412KN.jpg,EC412KN,EC412KN,1,0.0,0.0,52.3
EC412KN_1.jpg,EC412KN,EC412KN69,0,0.2857,1.0,53.9
EC530CY.jpg,EC530CY,EC530CY,1,0.0,0.0,52.9
EC617GM.jpg,EC617GM,EC617CM,0,0.1429,1.0,53.5
EC684WV.jpg,EC684WV,EC684W,0,0.1429,1.0,50.3
EC684WV_1.jpg,EC684WV,EC684WV,1,0.0,0.0,51.8
EC707RG.jpg,EC707RG,EC707RG,1,0.0,0.0,52.6
EC986DQ.jpg,EC986DQ,EC986D0,0,0.1429,1.0,52.1
ED028SF.jpg,ED028SF,ED028SF,1,0.0,0.0,53.9
ED058CT.jpg,ED058CT,ED058CT690F,0,0.5714,1.0,58.4
ED058CT_1.jpg,ED058CT,ED058CT,1,0.0,0.0,50.6
ED282AZ.jpg,ED282AZ,E0282AZ,0,0.1429,1.0,52.6
ED411JG.jpg,ED411JG,ED411JG,1,0.0,0.0,51.8
ED411JG_1.jpg,ED411JG,ED411JG,1,0.0,0.0,51.5
ED426LQ.jpg,ED426LQ,ED426LQ,1,0.0,0.0,51.8
ED431XO.jpg,ED431XO,EDL3JXD,0,0.4286,1.0,55.1
ED521JJ.jpg,ED521JJ,E0521,0,0.4286,1.0,53.4
ED672GB.jpg,ED672GB,ED672GB,1,0.0,0.0,52.1
ED882PE.jpg,ED882PE,ED882PE,1,0.0,0.0,51.7
ED882PE_1.jpg,ED882PE,ED882PE,1,0.0,0.0,51.4
ED892RT.jpg,ED892RT,ED892RT,1,0.0,0.0,51.8
EDD550PF.jpg,EDD550PF,OOPSOE,0,1.0,1.0,48.9
EE065YL.jpg,EE065YL,EE065YL,1,0.0,0.0,52.0
EE132DG.jpg,EE132DG,EE132DG,1,0.0,0.0,51.5
EE132DG_1.jpg,EE132DG,EE13206,0,0.2857,1.0,51.4
EE174YB.jpg,EE174YB,EE174YB,1,0.0,0.0,51.7
EE174YB_1.jpg,EE174YB,EE174YB,1,0.0,0.0,59.4
EE193EB.jpg,EE193EB,EE193EB,1,0.0,0.0,51.6
EE193EB_1.jpg,EE193EB,EE193EB,1,0.0,0.0,51.7
EE233MK.jpg,EE233MK,EE233MK,1,0.0,0.0,51.5
EE353TP.jpg,EE353TP,EE353TP,1,0.0,0.0,51.3
EE472JB.jpg,EE472JB,EE472JB,1,0.0,0.0,51.6
EE472JB_1.jpg,EE472JB,EE472JB,1,0.0,0.0,51.8
EE50.jpg,EE50,IE50,0,0.25,1.0,49.8
EE513GD.jpg,EE513GD,EE513GD,1,0.0,0.0,51.7
EE529VP.jpg,EE529VP,EE529VP,1,0.0,0.0,52.6
EE634MD.jpg,EE634MD,EE634MD,1,0.0,0.0,51.3
EE634MD_1.jpg,EE634MD,EE634MD,1,0.0,0.0,51.1
EF050HV.jpg,EF050HV,HH50H400,0,0.8571,1.0,53.7
EF057ZL.jpg,EF057ZL,EF057ZL,1,0.0,0.0,51.5
EF170ZW.jpg,EF170ZW,EF170ZH,0,0.1429,1.0,51.8
EF176XL.jpg,EF176XL,EF176XL,1,0.0,0.0,51.3
EF176XL_1.jpg,EF176XL,EF176XL,1,0.0,0.0,51.8
EF188TQ.jpg,EF188TQ,LEFTEF188RIGHTDIV14,0,1.8571,1.0,72.8
EF222TQ.jpg,EF222TQ,EF2222TQ,0,0.1429,1.0,52.9
EF511VN.jpg,EF511VN,EF511VN,1,0.0,0.0,51.4
EF511VN_1.jpg,EF511VN,EF511VN,1,0.0,0.0,51.8
EF577EE.jpg,EF577EE,EF577FEE,0,0.1429,1.0,52.3
EF580ZS.jpg,EF580ZS,EF680ZS,0,0.1429,1.0,50.2
EF580ZS_1.jpg,EF580ZS,EF680ZS,0,0.1429,1.0,12.9
EF658SH.jpg,EF658SH,EF658SH,1,0.0,0.0,51.6
EF696MW.jpg,EF696MW,E6996,0,0.5714,1.0,50.7
EF709MJ.jpg,EF709MJ,EF709MJ,1,0.0,0.0,51.8
EF709MJ_1.jpg,EF709MJ,EF709HJ,0,0.1429,1.0,51.2
EF711VN.jpg,EF711VN,EF711VN69,0,0.2857,1.0,53.9
EF711VN_1.jpg,EF711VN,EF7111VN,0,0.1429,1.0,52.5
EF726SD.jpg,EF726SD,EF726SD69,0,0.2857,1.0,54.0
EF726SD_1.jpg,EF726SD,EF726SD,1,0.0,0.0,51.4
EF742LK.jpg,EF742LK,EF742LK,1,0.0,0.0,52.2
EF830GZ.jpg,EF830GZ,EF830GZ,1,0.0,0.0,51.7
EG146XV.jpg,EG146XV,EGT46XVL1,0,0.4286,1.0,56.5
EG198CR.jpg,EG198CR,EG198CR,1,0.0,0.0,52.0
EG198CR_1.jpg,EG198CR,EG198CR,1,0.0,0.0,52.1
EG357YF.jpg,EG357YF,EG357YF,1,0.0,0.0,51.4
EG656EK.jpg,EG656EK,EG656EK,1,0.0,0.0,51.4
EG656EK_1.jpg,EG656EK,EG656EK,1,0.0,0.0,51.7
EG671VB.jpg,EG671VB,EG671VB,1,0.0,0.0,51.4
EH033KP.jpg,EH033KP,EH033KP,1,0.0,0.0,51.5
EH033KP_1.jpg,EH033KP,EH033KP,1,0.0,0.0,51.4
EH226KV.jpg,EH226KV,EH226KV,1,0.0,0.0,51.7
EH264FL.jpg,EH264FL,EH264FL,1,0.0,0.0,51.5
EH369SF.jpg,EH369SF,EH369SF,1,0.0,0.0,51.2
EH514XE.jpg,EH514XE,EHS14XE,0,0.1429,1.0,51.6
EH667CB.jpg,EH667CB,EH661CB,0,0.1429,1.0,52.8
EH703RX.jpg,EH703RX,EH703RX,1,0.0,0.0,51.5
EH763FV.jpg,EH763FV,EH763FV,1,0.0,0.0,52.4
EH812.jpg,EH812,EHCDOT812CDOT,0,1.6,1.0,58.8
EH938WH.jpg,EH938WH,EN93832014,0,0.8571,1.0,55.8
EJ024AP.jpg,EJ024AP,EJ024AP,1,0.0,0.0,55.0
EJ024AP_1.jpg,EJ024AP,FJ024AP,0,0.1429,1.0,52.2
EJ281YW.jpg,EJ281YW,EJ281YW,1,0.0,0.0,56.5
EJ281YW_1.jpg,EJ281YW,LEFTX1RIGHTTIMESLEFTX1RIGHT21,0,3.8571,1.0,81.7
EJ353LS.jpg,EJ353LS,EJ353LS,1,0.0,0.0,53.1
EJ375CW.jpg,EJ375CW,EJ375CH,0,0.1429,1.0,51.6
EJ375CW_1.jpg,EJ375CW,E375CN,0,0.2857,1.0,51.3
EJ451KP.jpg,EJ451KP,EJ451KP,1,0.0,0.0,56.2
EJ471RC.jpg,EJ471RC,E471RC,0,0.1429,1.0,52.5
EJ528YP.jpg,EJ528YP,EJ528YP,1,0.0,0.0,52.4
EJ567GF.jpg,EJ567GF,EJ567GF,1,0.0,0.0,54.2
EJ577VJ.jpg,EJ577VJ,EJJ577VJ,0,0.1429,1.0,52.8
EJ624XW.jpg,EJ624XW,EJ624XXM,0,0.2857,1.0,54.5
EJ684XD.jpg,EJ684XD,EJ684XD,1,0.0,0.0,56.4
EJ747AC.jpg,EJ747AC,EJ74JAC,0,0.1429,1.0,56.1
EJ952.jpg,EJ952,EJ952,1,0.0,0.0,52.0
EJ952JH.jpg,EJ952JH,EJ952JH,1,0.0,0.0,52.6
EK064FV.jpg,EK064FV,EK064FV,1,0.0,0.0,51.5
EK064FV_1.jpg,EK064FV,EK06B4FV,0,0.1429,1.0,54.0
EK333AG.jpg,EK333AG,EK333AG40,0,0.2857,1.0,55.8
EK414BQ.jpg,EK414BQ,EK414BQ,1,0.0,0.0,52.0
EK513KN.jpg,EK513KN,EK513KN,1,0.0,0.0,53.1
EK513KN_1.jpg,EK513KN,EK513KN21,0,0.2857,1.0,52.7
EK556HS.jpg,EK556HS,EK556HS,1,0.0,0.0,52.2
EK585WJ.jpg,EK585WJ,EK585WJ,1,0.0,0.0,51.5
EK585WJ_1.jpg,EK585WJ,EK585HJ,0,0.1429,1.0,51.4
EK749YQ.jpg,EK749YQ,EK749YQ,1,0.0,0.0,52.4
EK796CT.jpg,EK796CT,EK796CT,1,0.0,0.0,50.2
EK908WX.jpg,EK908WX,EK908WX,1,0.0,0.0,51.4
EK908WX_1.jpg,EK908WX,E908,0,0.4286,1.0,54.3
EK924RZ.jpg,EK924RZ,EK924RZ,1,0.0,0.0,52.0
EK955NE.jpg,EK955NE,EK955NE,1,0.0,0.0,52.2
EL043H.jpg,EL043H,5V03V,0,0.6667,1.0,54.7
EL347HB.jpg,EL347HB,EL347H8,0,0.1429,1.0,51.8
EL347HB_1.jpg,EL347HB,EL347HB,1,0.0,0.0,52.5
EL529KW.jpg,EL529KW,EL529KH,0,0.1429,1.0,51.5
EL529KW_1.jpg,EL529KW,EL529KW,1,0.0,0.0,51.1
EL536TA.jpg,EL536TA,EL536TA,1,0.0,0.0,51.9
EL600GW.jpg,EL600GW,EL600CH,0,0.2857,1.0,49.9
EL600GW_1.jpg,EL600GW,EL600GW,1,0.0,0.0,51.6
EL776HA.jpg,EL776HA,EL774HAY,0,0.2857,1.0,51.4
EL816BG.jpg,EL816BG,EL816BG69,0,0.2857,1.0,53.8
EL816BG_1.jpg,EL816BG,EL816BG,1,0.0,0.0,51.9
EL868CJ.jpg,EL868CJ,EL868CJ,1,0.0,0.0,51.9
EL944HL.jpg,EL944HL,EL944HL,1,0.0,0.0,52.8
EM226KV.jpg,EM226KV,EH226KV,0,0.1429,1.0,51.6
EM226KV_1.jpg,EM226KV,EH226KV,0,0.1429,1.0,40.5
EM250VZ.jpg,EM250VZ,EN250VZ,0,0.1429,1.0,51.2
EM274VY.jpg,EM274VY,EM274VY,1,0.0,0.0,51.8
EM320PG.jpg,EM320PG,EM320PG,1,0.0,0.0,51.4
EM320PG_1.jpg,EM320PG,EM320PG,1,0.0,0.0,14.1
EM321DN.jpg,EM321DN,EM3210DN,0,0.1429,1.0,52.6
EM432QR.jpg,EM432QR,EM432OR,0,0.1429,1.0,52.1
EM485WN.jpg,EM485WN,EM485WN,1,0.0,0.0,51.1
EM490RN.jpg,EM490RN,EM490AN,0,0.1429,1.0,52.9
EM731FF.jpg,EM731FF,EH731TF,0,0.2857,1.0,51.1
EM828XB.jpg,EM828XB,EH828XB,0,0.1429,1.0,51.6
EM828XB_1.jpg,EM828XB,EM828XB,1,0.0,0.0,52.6
EM906HF.jpg,EM906HF,EM906HF,1,0.0,0.0,53.0
EM906HF_1.jpg,EM906HF,EH906HF,0,0.1429,1.0,51.6
EM917YQ.jpg,EM917YQ,EM971YQ,0,0.2857,1.0,52.1
EM917YQ_1.jpg,EM917YQ,EM917YQ,1,0.0,0.0,51.5
EN032GT.jpg,EN032GT,EN032GT,1,0.0,0.0,51.8
EN032GT_1.jpg,EN032GT,EN032GT,1,0.0,0.0,54.3
EN044NW.jpg,EN044NW,EN044NH,0,0.1429,1.0,54.7
EN060XL.jpg,EN060XL,EN060XL,1,0.0,0.0,51.1
EN073GV.jpg,EN073GV,EN073GV,1,0.0,0.0,51.8
EN073GV_1.jpg,EN073GV,EN073GV,1,0.0,0.0,52.0
EN109VE.jpg,EN109VE,EN10992023,0,0.7143,1.0,54.3
EN146YS.jpg,EN146YS,EN146YS,1,0.0,0.0,51.4
EN338GN.jpg,EN338GN,EN3381CN,0,0.2857,1.0,52.3
EN379HD.jpg,EN379HD,EN379HD,1,0.0,0.0,54.0
EN417YL.jpg,EN417YL,EN4YL,0,0.2857,1.0,53.3
EN464JP.jpg,EN464JP,EN464JP,1,0.0,0.0,51.3
EN535QE.jpg,EN535QE,EN5350E,0,0.1429,1.0,53.2
EN699FL.jpg,EN699FL,EN699FL,1,0.0,0.0,52.9
EN809ZP.jpg,EN809ZP,EN8093P,0,0.1429,1.0,53.1
EN809ZP_1.jpg,EN809ZP,EN8092P,0,0.1429,1.0,52.6
EN840WY.jpg,EN840WY,EN840W1,0,0.1429,1.0,51.9
EN964ZR.jpg,EN964ZR,EN964ZR,1,0.0,0.0,51.5
EN964ZR_1.jpg,EN964ZR,EN964ZR,1,0.0,0.0,51.7
EN967LH.jpg,EN967LH,EH967LH,0,0.1429,1.0,52.2
EO421YC.jpg,EO421YC,E0421YC,0,0.1429,1.0,53.0
EO550AH.jpg,EO550AH,EI0550AH2,0,0.4286,1.0,54.9
EO714XB.jpg,EO714XB,LEFTLANGLEVAREPSILON0CDOTVECTAURIGHTRANGLELEFTLANGLEMATHBFXCDOTMATHBFBRIGHTRANGLE,0,11.0,1.0,89.2
EP016XY.jpg,EP016XY,EP016XY,1,0.0,0.0,51.5
EP246FA.jpg,EP246FA,EP246FA,1,0.0,0.0,51.5
EP278SL.jpg,EP278SL,EP278SL,1,0.0,0.0,51.2
EP278SL_1.jpg,EP278SL,EP278SL,1,0.0,0.0,52.9
EP280MZ.jpg,EP280MZ,EP280MZ,1,0.0,0.0,51.8
EP304FY.jpg,EP304FY,EP304FY,1,0.0,0.0,51.5
EP337QV.jpg,EP337QV,MP3337,0,0.5714,1.0,53.3
EP667TT.jpg,EP667TT,EP667TT,1,0.0,0.0,51.3
EP733EP.jpg,EP733EP,EP733EP,1,0.0,0.0,51.5
EQ041JG.jpg,EQ041JG,EQCDOT041CDOTJGCDOT,0,1.7143,1.0,63.4
EQ041JG_2.jpg,EQ041JG,EO041JG,0,0.1429,1.0,52.0
EQ069EC.jpg,EQ069EC,EO069EQ,0,0.2857,1.0,51.5
EQ227SX.jpg,EQ227SX,EQ227SX,1,0.0,0.0,51.4
EQ286YG.jpg,EQ286YG,E0286YG,0,0.1429,1.0,53.3
EQ415PY.jpg,EQ415PY,EQ415PY,1,0.0,0.0,54.0
EQ673DP.jpg,EQ673DP,E06730P,0,0.2857,1.0,53.9
EQ852SV.jpg,EQ852SV,9E0852SV,0,0.2857,1.0,52.8
EQ852SV_1.jpg,EQ852SV,EOF852SV,0,0.2857,1.0,52.0
ER073SZ.jpg,ER073SZ,ER073SZ,1,0.0,0.0,51.7
ER307GX.jpg,ER307GX,ER307GX,1,0.0,0.0,58.9
ER709DB.jpg,ER709DB,70908,0,0.5714,1.0,62.8
ER990ER.jpg,ER990ER,ER990ER,1,0.0,0.0,52.2
ES020DN.jpg,ES020DN,ES020DN,1,0.0,0.0,55.3
ES097CE.jpg,ES097CE,ES097CE,1,0.0,0.0,52.3
ES097CE_1.jpg,ES097CE,ES097CE,1,0.0,0.0,52.4
ES121AV.jpg,ES121AV,ES121AV,1,0.0,0.0,51.8
ES121AV_1.jpg,ES121AV,ES121AV,1,0.0,0.0,52.1
ES385LC.jpg,ES385LC,ES385LC,1,0.0,0.0,52.0
ES396FK.jpg,ES396FK,ES396FK,1,0.0,0.0,52.9
ES560QF.jpg,ES560QF,ES560QF,1,0.0,0.0,51.9
ES639KK.jpg,ES639KK,ES639XK,0,0.1429,1.0,53.0
ES751MD.jpg,ES751MD,ES754M,0,0.2857,1.0,49.1
ES776JX.jpg,ES776JX,ES776JX,1,0.0,0.0,51.9
ES799HS.jpg,ES799HS,ES799HS,1,0.0,0.0,52.0
ES844VN.jpg,ES844VN,ES844VN,1,0.0,0.0,52.0
ET077EC.jpg,ET077EC,17077DIV9,0,0.8571,1.0,67.1
ET103SZ.jpg,ET103SZ,E1103S,0,0.2857,1.0,53.0
ET239RC.jpg,ET239RC,ET239AC,0,0.1429,1.0,51.6
ET258VH.jpg,ET258VH,ET258VH,1,0.0,0.0,52.7
ET267NM.jpg,ET267NM,ET267244,0,0.4286,1.0,51.9
ET267NM_1.jpg,ET267NM,ET267NH,0,0.1429,1.0,52.2
ET275NG.jpg,ET275NG,ET275NG,1,0.0,0.0,52.0
ET309TC.jpg,ET309TC,ET309TC,1,0.0,0.0,51.3
ET311XX.jpg,ET311XX,ET311XX,1,0.0,0.0,53.2
ET330VQ.jpg,ET330VQ,ET330VQ,1,0.0,0.0,51.6
ET410GA.jpg,ET410GA,ET410GA,1,0.0,0.0,51.6
ET435ML.jpg,ET435ML,ET435ML,1,0.0,0.0,50.5
ET466ZR.jpg,ET466ZR,ET466ZR,1,0.0,0.0,51.3
ET470AP.jpg,ET470AP,ET470AP,1,0.0,0.0,51.8
ET579CG.jpg,ET579CG,ET579CG,1,0.0,0.0,51.7
ET627SW.jpg,ET627SW,ET627SW,1,0.0,0.0,51.8
ET642FQ.jpg,ET642FQ,ET642FQ,1,0.0,0.0,51.6
ET665GC.jpg,ET665GC,ET665CC,0,0.1429,1.0,52.4
ET696ZR.jpg,ET696ZR,ET696ZR,1,0.0,0.0,51.9
ET757CK.jpg,ET757CK,E1751CK,0,0.2857,1.0,56.5
ET787XT.jpg,ET787XT,ET787XT,1,0.0,0.0,51.9
ET801FD.jpg,ET801FD,ET801FD,1,0.0,0.0,52.7
ET857ME.jpg,ET857ME,ET857HE,0,0.1429,1.0,51.7
ET970HV.jpg,ET970HV,ET970HV,1,0.0,0.0,51.8
EV075VW.jpg,EV075VW,E5V075VH,0,0.2857,1.0,55.1
EV164NR.jpg,EV164NR,EV164NR,1,0.0,0.0,55.0
EV250WH.jpg,EV250WH,EV2504H1,0,0.2857,1.0,54.7
EV250WH_1.jpg,EV250WH,EV250LH,0,0.1429,1.0,53.9
EV314ZJ.jpg,EV314ZJ,EV314Z,0,0.1429,1.0,50.9
EV396RK.jpg,EV396RK,EV396RK,1,0.0,0.0,52.2
EV396RK_1.jpg,EV396RK,EV396RK,1,0.0,0.0,54.9
EV455YD.jpg,EV455YD,EV455YD,1,0.0,0.0,51.2
EV455YD_1.jpg,EV455YD,SYSY365YD,0,0.8571,1.0,57.2
EV650MN.jpg,EV650MN,EV650WN,0,0.1429,1.0,51.3
EV674GN.jpg,EV674GN,EV674GM,0,0.1429,1.0,52.3
EV674GN_1.jpg,EV674GN,EV6714GN,0,0.1429,1.0,53.8
EV720MP.jpg,EV720MP,EN720HP,0,0.2857,1.0,50.9
EV881MV.jpg,EV881MV,TV881444,0,0.5714,1.0,52.5
EV906BG.jpg,EV906BG,EVCDOT906CDOTBG,0,1.1429,1.0,59.3
EV906BG_1.jpg,EV906BG,EVCDOT906CDOTBG,0,1.1429,1.0,57.5
EV909KX.jpg,EV909KX,EV909KX,1,0.0,0.0,52.8
EV962GW.jpg,EV962GW,JEV962GW,0,0.1429,1.0,52.3
EW002NS.jpg,EW002NS,EW002NS,1,0.0,0.0,52.1
EW002NS_1.jpg,EW002NS,EN002NS,0,0.1429,1.0,51.5
EW020PN.jpg,EW020PN,EHY02OPH,0,0.5714,1.0,54.0
EW144GJ.jpg,EW144GJ,EW144GJ,1,0.0,0.0,56.4
EW395LL.jpg,EW395LL,EW395LC,0,0.1429,1.0,51.5
EW438HK.jpg,EW438HK,EHV438HK,0,0.2857,1.0,55.8
EW438MK.jpg,EW438MK,EH438HK,0,0.2857,1.0,51.7
EW465CW.jpg,EW465CW,EW465CW,1,0.0,0.0,52.0
EW494CD.jpg,EW494CD,EH494CD,0,0.1429,1.0,50.7
EW494CD_1.jpg,EW494CD,EW494CD,1,0.0,0.0,51.2
EW582QA.jpg,EW582QA,EH58204,0,0.4286,1.0,51.8
EW739ZA.jpg,EW739ZA,,0,1.0,1.0,58.4
EW748ZJ.jpg,EW748ZJ,EV748Z,0,0.2857,1.0,50.4
EW751YL.jpg,EW751YL,EH751YL,0,0.1429,1.0,52.1
EW843EQ.jpg,EW843EQ,EH843EQ,0,0.1429,1.0,51.7
EW846SR.jpg,EW846SR,EW846SR,1,0.0,0.0,52.0
EW862RJ.jpg,EW862RJ,EAT867R1,0,0.5714,1.0,53.8
EW946EZ.jpg,EW946EZ,EH946EZ,0,0.1429,1.0,51.6
EW946EZ_1.jpg,EW946EZ,EW946EZ,1,0.0,0.0,51.5
EX087TM.jpg,EX087TM,EX087THM,0,0.1429,1.0,52.7
EX087TM_1.jpg,EX087TM,EX087TH,0,0.1429,1.0,51.8
EX216N.jpg,EX216N,EX216N,1,0.0,0.0,55.6
EX216NS.jpg,EX216NS,EX216NS,1,0.0,0.0,53.4
EX330YX.jpg,EX330YX,EX330YX,1,0.0,0.0,51.2
EX337BS.jpg,EX337BS,EX337BS,1,0.0,0.0,53.6
EX337EM.jpg,EX337EM,EX337EM,1,0.0,0.0,51.7
EX710SX.jpg,EX710SX,EX710SX,1,0.0,0.0,54.0
EX835VG.jpg,EX835VG,EX835VG,1,0.0,0.0,51.6
EX837OS.jpg,EX837OS,7837305,0,0.7143,1.0,69.3
EX837OS_1.jpg,EX837OS,EX83705,0,0.2857,1.0,52.5
EX968HC.jpg,EX968HC,EX968HC,1,0.0,0.0,53.4
EY045FR.jpg,EY045FR,EY045FR,1,0.0,0.0,53.0
EY062KF.jpg,EY062KF,EXY0062KF,0,0.2857,1.0,55.1
EY069MS.jpg,EY069MS,EY069HS,0,0.1429,1.0,51.8
EY069MS_1.jpg,EY069MS,EY069HS,0,0.1429,1.0,52.2
EY093DH.jpg,EY093DH,TY093DHB,0,0.2857,1.0,56.2
EY093DH_1.jpg,EY093DH,EX093DH83,0,0.4286,1.0,55.2
EY239CE.jpg,EY239CE,EY239CE,1,0.0,0.0,52.5
EY340DP.jpg,EY340DP,EY340DP,1,0.0,0.0,50.2
EY460QQ.jpg,EY460QQ,EY460QQ,1,0.0,0.0,56.7
EY648BY.jpg,EY648BY,EY648BY5,0,0.1429,1.0,54.2
EY734FK.jpg,EY734FK,EY734FK,1,0.0,0.0,51.6
EY734FK_1.jpg,EY734FK,EY734FK63,0,0.2857,1.0,55.1
EY782MM.jpg,EY782MM,EY782HM,0,0.1429,1.0,51.9
EY782MM_1.jpg,EY782MM,EY782MM,1,0.0,0.0,50.6
EY786LX.jpg,EY786LX,EYCDOT786CDOTLCDOT73,0,2.0,1.0,75.9
EY786LX_1.jpg,EY786LX,EG1806LG,0,0.5714,1.0,61.1
EY876FC.jpg,EY876FC,E9Y876FC,0,0.1429,1.0,54.4
EY885SM.jpg,EY885SM,EY885SH,0,0.1429,1.0,52.5
EY943GR.jpg,EY943GR,EX943GR1,0,0.2857,1.0,53.0
EZ113FJ.jpg,EZ113FJ,E7113F,0,0.2857,1.0,53.1
EZ569CF.jpg,EZ569CF,E7569CF,0,0.1429,1.0,53.3
EZ667JZ.jpg,EZ667JZ,E7667J2,0,0.2857,1.0,54.1
EZ685XS.jpg,EZ685XS,E76B5XS,0,0.2857,1.0,55.4
EZ693QZ.jpg,EZ693QZ,EZ693QZ,1,0.0,0.0,52.7
EZ693QZ_1.jpg,EZ693QZ,EZ693QZ,1,0.0,0.0,52.3
